brand,model,price,year,fuel,milage,transmissionType,engineCapacity,enginePower
"isuzu","d-max 1.9 dc lse",207993,2023,"diesel",6,"automatic",1898,163
"isuzu","d-max",196738,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",184500,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 2.5 dc lsx",79800,2015,"diesel",88000,"automatic",2499,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",1900,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",2000,163
"isuzu","d-max 2.5d dc l granit",48500,2011,"diesel",204000,"manual",2499,136
"isuzu","d-max 1.9 dc lsx",98900,2018,"diesel",161633,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",159465,2023,"diesel",7,"automatic",1898,163
"isuzu","d-max 1.9 dc lsx",107900,2019,"diesel",84000,"manual",1898,163
"isuzu","d-max 1.9 ec lse",125000,2020,"diesel",39500,"automatic",1898,163
"isuzu","d-max 2.5 sc l",66000,2014,"diesel",159857,"manual",2499,163
"isuzu","d-max 2.5 dc lsx",73500,2016,"diesel",220000,"manual",2499,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",26865,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",148000,2023,"diesel",1,"automatic",1898,163
"isuzu","inny",39900,2001,"petrol",185000,"automatic",3494,215
"isuzu","d-max 1.9 dc lsx",142900,2023,"diesel",21000,"automatic",1898,163
"isuzu","d-max",191252,2023,"diesel",1,"automatic",1989,163
"isuzu","d-max",194900,2023,"diesel",11875,"automatic",1898,163
"isuzu","d-max",194000,2024,"diesel",10,"automatic",1898,163
"isuzu","trooper",25900,2000,"petrol+lpg",225000,"automatic",3494,215
"isuzu","d-max 3.0d dc ls",62999,2011,"diesel",154000,"manual",2999,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",25000,"automatic",1898,163
"isuzu","d-max",154000,2024,"diesel",10,"manual",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 ec ls",175900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 sc l",163900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 dc lse",193199,2023,"diesel",1,"automatic",1898,163
"isuzu","d-max 1.9 sc utility",156617,2024,"diesel",1,"manual",1898,163
"isuzu","d-max 1.9 dc lse",229887,2024,"diesel",1227,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",207993,2023,"diesel",6,"automatic",1898,163
"isuzu","d-max",196738,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",184500,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 2.5 dc lsx",79800,2015,"diesel",88000,"automatic",2499,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",1900,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",2000,163
"isuzu","d-max 2.5d dc l granit",48500,2011,"diesel",204000,"manual",2499,136
"isuzu","d-max 1.9 dc lsx",98900,2018,"diesel",161633,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",159465,2023,"diesel",7,"automatic",1898,163
"isuzu","d-max 1.9 dc lsx",107900,2019,"diesel",84000,"manual",1898,163
"isuzu","d-max 1.9 ec lse",125000,2020,"diesel",39500,"automatic",1898,163
"isuzu","d-max 2.5 sc l",66000,2014,"diesel",159857,"manual",2499,163
"isuzu","d-max 2.5 dc lsx",73500,2016,"diesel",220000,"manual",2499,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",26865,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",148000,2023,"diesel",1,"automatic",1898,163
"isuzu","inny",39900,2001,"petrol",185000,"automatic",3494,215
"isuzu","d-max 1.9 dc lsx",142900,2023,"diesel",21000,"automatic",1898,163
"isuzu","d-max",191252,2023,"diesel",1,"automatic",1989,163
"isuzu","d-max",194900,2023,"diesel",11875,"automatic",1898,163
"isuzu","d-max",194000,2024,"diesel",10,"automatic",1898,163
"isuzu","trooper",25900,2000,"petrol+lpg",225000,"automatic",3494,215
"isuzu","d-max 3.0d dc ls",62999,2011,"diesel",154000,"manual",2999,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",25000,"automatic",1898,163
"isuzu","d-max",154000,2024,"diesel",10,"manual",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 ec ls",175900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 sc l",163900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 dc lse",193199,2023,"diesel",1,"automatic",1898,163
"isuzu","d-max 1.9 sc utility",156617,2024,"diesel",1,"manual",1898,163
"isuzu","d-max 1.9 dc lse",229887,2024,"diesel",1227,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",207993,2023,"diesel",6,"automatic",1898,163
"isuzu","d-max",196738,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",184500,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 2.5 dc lsx",79800,2015,"diesel",88000,"automatic",2499,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",1900,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",2000,163
"isuzu","d-max 2.5d dc l granit",48500,2011,"diesel",204000,"manual",2499,136
"isuzu","d-max 1.9 dc lsx",98900,2018,"diesel",161633,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",159465,2023,"diesel",7,"automatic",1898,163
"isuzu","d-max 1.9 dc lsx",107900,2019,"diesel",84000,"manual",1898,163
"isuzu","d-max 1.9 ec lse",125000,2020,"diesel",39500,"automatic",1898,163
"isuzu","d-max 2.5 sc l",66000,2014,"diesel",159857,"manual",2499,163
"isuzu","d-max 2.5 dc lsx",73500,2016,"diesel",220000,"manual",2499,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",26865,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",148000,2023,"diesel",1,"automatic",1898,163
"isuzu","inny",39900,2001,"petrol",185000,"automatic",3494,215
"isuzu","d-max 1.9 dc lsx",142900,2023,"diesel",21000,"automatic",1898,163
"isuzu","d-max",191252,2023,"diesel",1,"automatic",1989,163
"isuzu","d-max",194900,2023,"diesel",11875,"automatic",1898,163
"isuzu","d-max",194000,2024,"diesel",10,"automatic",1898,163
"isuzu","trooper",25900,2000,"petrol+lpg",225000,"automatic",3494,215
"isuzu","d-max 3.0d dc ls",62999,2011,"diesel",154000,"manual",2999,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",25000,"automatic",1898,163
"isuzu","d-max",154000,2024,"diesel",10,"manual",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 ec ls",175900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 sc l",163900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 dc lse",193199,2023,"diesel",1,"automatic",1898,163
"isuzu","d-max 1.9 sc utility",156617,2024,"diesel",1,"manual",1898,163
"isuzu","d-max 1.9 dc lse",229887,2024,"diesel",1227,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",207993,2023,"diesel",6,"automatic",1898,163
"isuzu","d-max",196738,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",184500,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 2.5 dc lsx",79800,2015,"diesel",88000,"automatic",2499,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",1900,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",2000,163
"isuzu","d-max 2.5d dc l granit",48500,2011,"diesel",204000,"manual",2499,136
"isuzu","d-max 1.9 dc lsx",98900,2018,"diesel",161633,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",159465,2023,"diesel",7,"automatic",1898,163
"isuzu","d-max 1.9 dc lsx",107900,2019,"diesel",84000,"manual",1898,163
"isuzu","d-max 1.9 ec lse",125000,2020,"diesel",39500,"automatic",1898,163
"isuzu","d-max 2.5 sc l",66000,2014,"diesel",159857,"manual",2499,163
"isuzu","d-max 2.5 dc lsx",73500,2016,"diesel",220000,"manual",2499,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",26865,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",148000,2023,"diesel",1,"automatic",1898,163
"isuzu","inny",39900,2001,"petrol",185000,"automatic",3494,215
"isuzu","d-max 1.9 dc lsx",142900,2023,"diesel",21000,"automatic",1898,163
"isuzu","d-max",191252,2023,"diesel",1,"automatic",1989,163
"isuzu","d-max",194900,2023,"diesel",11875,"automatic",1898,163
"isuzu","d-max",194000,2024,"diesel",10,"automatic",1898,163
"isuzu","trooper",25900,2000,"petrol+lpg",225000,"automatic",3494,215
"isuzu","d-max 3.0d dc ls",62999,2011,"diesel",154000,"manual",2999,163
"isuzu","d-max 1.9 dc lsx",157900,2022,"diesel",25000,"automatic",1898,163
"isuzu","d-max",154000,2024,"diesel",10,"manual",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 ec ls",175900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 sc l",163900,2024,"diesel",10,"manual",1898,163
"isuzu","d-max 1.9 dc lse",193199,2023,"diesel",1,"automatic",1898,163
"isuzu","d-max 1.9 sc utility",156617,2024,"diesel",1,"manual",1898,163
"isuzu","d-max 1.9 dc lse",229887,2024,"diesel",1227,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",207993,2023,"diesel",6,"automatic",1898,163
"isuzu","d-max",196738,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max",194278,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 1.9 dc lse",184500,2023,"diesel",5,"automatic",1898,163
"isuzu","d-max 2.5 dc lsx",79800,2015,"diesel",88000,"automatic",2499,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",1900,163
"isuzu","d-max",186898,2023,"diesel",1,"automatic",2000,163
"iveco","daily",14800,2019,"diesel",285262,"manual",2287,160
"iveco","daily",74000,2019,"diesel",505000,"manual",2998,180
"iveco","massif 25s18 w exclusive",68700,2008,"diesel",149412,"manual",2998,176
"iveco","daily 35 s 18 d",74500,2016,"diesel",260000,"manual",2998,180
"iveco","daily",18600,2004,"diesel",378000,"manual",2300,116
"iveco","daily 35 s 15 / 2.3 d",39360,2013,"diesel",284451,"manual",2287,146
"iveco","daily",135300,2017,"diesel",95000,"manual",2998,149
"iveco","daily",73800,2014,"diesel",259000,"manual",2998,170
"iveco","daily",73000,2013,"diesel",258000,"manual",2998,170
"iveco","daily",38130,1998,"diesel",82000,"manual",2499,82
"iveco","daily",95940,2017,"diesel",450000,"manual",2998,150
"iveco","daily",125000,2022,"diesel",175000,"automatic",2998,175
"iveco","daily",332100,2022,"diesel",16435,"automatic",1995,205
"iveco","daily",513894,2024,"diesel",17,"automatic",3000,176
"iveco","daily",65000,2016,"diesel",255000,"manual",2287,126
"iveco","daily",16000,2008,"diesel",565000,"manual",2998,145
"iveco","daily",93600,2017,"diesel",58213,"manual",2998,149
"iveco","daily",120000,2021,"diesel",208000,"manual",2998,179
"iveco","daily",13500,2001,"diesel",370000,"manual",2300,160
"iveco","daily",82287,2018,"diesel",283500,"manual",3000,180
"iveco","daily 35 c 12 d",24600,2007,"diesel",310500,"manual",2287,116
"iveco","daily",85350,2018,"diesel",324621,"automatic",2287,156
"iveco","massif 25s18 w basic",65999,2010,"diesel",86700,"manual",2998,176
"iveco","massif 25s18 w comfort",59999,2010,"diesel",100000,"manual",2998,176
"iveco","daily 35 c 12 d",18900,2007,"diesel",225402,"manual",2287,116
"iveco","daily",13000,2004,"diesel",210026,"manual",2287,116
"jaguar","f-pace",139900,2020,"petrol",30900,"automatic",1997,249
"jaguar","f-pace",117900,2018,"diesel",102200,"automatic",1999,241
"jaguar","f-pace 2.0 i4d awd r-sport",83640,2016,"diesel",145860,"automatic",1999,180
"jaguar","e-pace",153000,2021,"petrol",31346,"automatic",1998,200
"jaguar","f-pace 2.0 i4d awd r-sport",135000,2018,"diesel",85425,"automatic",1999,241
"jaguar","f-pace 5.0 v8 p550 awd svr",430000,2022,"petrol",22000,"automatic",5000,550
"jaguar","xf 2.7 v6 d premium luxury",31900,2008,"diesel",139200,"automatic",2720,207
"jaguar","f-pace 20d awd r-sport",110000,2017,"diesel",118200,"automatic",1999,180
"jaguar","f-pace 2.0 i4d rwd r-sport",82900,2017,"diesel",129000,"automatic",1999,180
"jaguar","e-pace",129000,2018,"petrol",92000,"automatic",1998,249
"jaguar","xj",29500,1978,"petrol",70000,"automatic",4198,169
"jaguar","x-type 3.0 sport",14000,2003,"petrol",225000,"automatic",2967,231
"jaguar","f-pace 2.0 i4d awd prestige",119900,2017,"diesel",96000,"automatic",1999,241
"jaguar","e-pace 2.0 i4d awd r-dynamic se",105000,2018,"diesel",65000,"automatic",1999,150
"jaguar","xjs 4.0",104900,1994,"petrol",109453,"automatic",3980,226
"jaguar","f-pace 2.0 i4d awd prestige",119990,2018,"diesel",134000,"automatic",1999,241
"jaguar","e-type",345000,1963,"petrol",35000,"manual",3800,265
"jaguar","xe 2.0 d awd prestige",77000,2018,"diesel",96000,"automatic",1999,180
"jaguar","f-pace",359000,2021,"petrol",50255,"automatic",5000,550
"jaguar","f-pace 30t awd r-sport",125700,2019,"petrol",76500,"automatic",1997,300
"jaguar","xf 3.0 v6 d s premium luxury",10900,2010,"diesel",155005,"automatic",2993,275
"jaguar","f-pace 2.0 i4d rwd pure",97900,2017,"diesel",86245,"manual",1999,180
"jaguar","xf 2.2 diesel sportbrake",20000,2011,"diesel",277000,"automatic",2179,190
"jaguar","xj 3.0 d v6 premium luxury",130000,2017,"diesel",110000,"automatic",2993,300
